usuario,contrasena,nombre,correo,paisOrigen,necesidadesEspecialesEducación,genero,estadoCivil,prestamo,beca,desplazado,totalCreditos
kreynoldsj,gQ4+v7B??un3$5u,Kacy Reynolds,kreynoldsj@edu.com,Portugal,No,Masculino,Soltero,Si,No,Si,6.0
tdybbek,nT9l0I7WOA$S{|,Thain Dybbe,tdybbek@edu.com,Portugal,No,Masculino,Soltero,No,Si,No,0.0
dfaircloughl,tV29cO8|iyNO}QX3,Daniele Fairclough,dfaircloughl@edu.com,Portugal,Si,Masculino,Soltero,No,No,No,0.0
swannopm,nW3~/Pew.gjlZ,Sibelle Wannop,swannopm@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
kpattisonn,aA1p>@DEB)\~|ztO,Karleen Pattison,kpattisonn@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
csnelo,bC5Sf?S6QVVR|,Consuela Snel,csnelo@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,3.0
sbalfrep,hZ0BN#X<=M7YXZ,Sherie Balfre,sbalfrep@edu.com,Portugal,No,Masculino,Soltero,No,No,No,3.0
enewrickq,lE0u(orB%Q+s,Enrique Newrick,enewrickq@edu.com,Portugal,No,Masculino,Casado,No,No,Si,3.0
mmcgeorger,qR61P~vA9#A1p~Y,Marwin McGeorge,mmcgeorger@edu.com,Portugal,No,Masculino,Soltero,No,No,No,3.0
acurds,mC4b4IG3,Amelia Curd,acurds@edu.com,Portugal,No,Masculino,Union libre,Si,Si,No,0.0
dandort,bJ3v@r<!#pXiG*,Dianna Andor,dandort@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
tbambroughu,kG2rr@$b&,Tremain Bambrough,tbambroughu@edu.com,Portugal,No,Masculino,Soltero,No,Si,No,0.0
cbeadellv,zY3~4(35v,Cullie Beadell,cbeadellv@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
rdederickw,vT5?cgrm*hy|,Rikki Dederick,rdederickw@edu.com,Portugal,No,Masculino,Soltero,Si,No,No,0.0
lyockleyx,eN3D7SS&Ui=,Linet Yockley,lyockleyx@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
jferreiray,cC8F~FSd~HH.1&i,Jacquelynn Ferreira,jferreiray@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
cprobartz,bD4Vwv!2Y6,Chariot Probart,cprobartz@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
gholleworth10,mJ82w\ctD,Gwyneth Holleworth,gholleworth10@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
qbernardini11,rB0|o*y{jCW7ps,Quill Bernardini,qbernardini11@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
sfarebrother12,wY8hl*e*4,Sigismond Farebrother,sfarebrother12@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
bchrstine13,gM0<j9/i,Blondell Chrstine,bchrstine13@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
elumox14,xQ2OvxH8aXp!j3,Egbert Lumox,elumox14@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,9.0
odevote15,dH6nxg.IDgD_C,Ody Devote,odevote15@edu.com,Portugal,No,Masculino,Soltero,Si,No,No,9.0
lthomason16,uW9}Q(Evno,Lonnard Thomason,lthomason16@edu.com,Portugal,No,Masculino,Soltero,No,Si,Si,9.0
nzammett17,rM3U}C{4?~1b,Nickie Zammett,nzammett17@edu.com,Portugal,No,Masculino,Soltero,No,No,No,9.0
asenescall18,xS49&qJ~3D!/)@v,Ainslee Senescall,asenescall18@edu.com,Portugal,No,Masculino,Soltero,Si,No,No,0.0
cclemo19,kR1Wi9Ok,Clint Clemo,cclemo19@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
ssandry1a,pJ2@HOO7>,Shelagh Sandry,ssandry1a@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
llemary1b,rM66X%?NC$65aj,Lamont Lemary,llemary1b@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
cmulholland1c,xX7f(O|x},Ceil Mulholland,cmulholland1c@edu.com,Portugal,No,Masculino,Soltero,No,No,No,3.0
ceard1d,hB9A(OHHW&F,Claudetta Eard,ceard1d@edu.com,Portugal,No,Masculino,Soltero,Si,No,No,3.0
zbartlam1e,iJ8|h5pKT>o,Zebadiah Bartlam,zbartlam1e@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,3.0
thuggin1f,sR8vWr=ALm,Tom Huggin,thuggin1f@edu.com,Portugal,No,Masculino,Casado,No,No,No,3.0
qpointer1g,gC0%R~oFvvp,Quinta Pointer,qpointer1g@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
rswadlin1h,fB7h*?Yz(1,Rosco Swadlin,rswadlin1h@edu.com,Portugal,No,Masculino,Soltero,No,Si,Si,0.0
mitzig1i,bH9h)CDpxp2xcA7,Myranda Itzig,mitzig1i@edu.com,Portugal,No,Masculino,Soltero,No,Si,No,0.0
sbearsmore1j,hE1y3d3@#m,Shandie Bearsmore,sbearsmore1j@edu.com,Portugal,No,Masculino,Casado,No,No,No,0.0
kgallgher1k,yG6\P_V6IOP1xIw,Klarrisa Gallgher,kgallgher1k@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
lritchley1l,zJ0~Eh>>S),Linnea Ritchley,lritchley1l@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
jberrisford1m,qV5EQ@Ng,Jania Berrisford,jberrisford1m@edu.com,Portugal,No,Femenino,Divorciado,No,No,No,0.0
cvannet1n,qX5KCZ*3Vqeg,Cherish Vannet,cvannet1n@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,0.0
furry1o,sS9z.*KfUregMN,Fara Urry,furry1o@edu.com,Portugal,No,Femenino,Soltero,No,No,No,3.0
lfrisby1p,oM37T<C_,Leopold Frisby,lfrisby1p@edu.com,Portugal,No,Femenino,Soltero,No,Si,Si,3.0
rmacpeice1q,sE0F9N\YLy9*bc<O,Reggi MacPeice,rmacpeice1q@edu.com,Portugal,No,Femenino,Soltero,No,Si,Si,3.0
lellen1r,yL2V/@iBLWV{,Lemar Ellen,lellen1r@edu.com,Portugal,No,Femenino,Soltero,Si,No,Si,3.0
fvarker1s,eH1+K!}kg}/4,Francine Varker,fvarker1s@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,0.0
ehall1t,xL23la!,Eolanda Hall,ehall1t@edu.com,Portugal,No,Femenino,Soltero,No,No,No,0.0
jseary1u,fP73PRNSAF2aaq,Jakob Seary,jseary1u@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
dgandey1v,lQ9gp6I)aUp#KMJ,Dora Gandey,dgandey1v@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,0.0
jhalbert1w,kB2AHh)7\=L9,Jimmy Halbert,jhalbert1w@edu.com,Portugal,No,Femenino,Soltero,No,Si,Si,3.0
saristide1x,pR0(.|i*4r2E~.?p,Silvanus Aristide,saristide1x@edu.com,Portugal,No,Femenino,Soltero,Si,No,No,3.0
aduerden1y,pA3TIIB4#Ok,Amery Duerden,aduerden1y@edu.com,Portugal,No,Femenino,Soltero,No,No,No,3.0
tbreacher1z,gU9Ln\R,Thorpe Breacher,tbreacher1z@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,3.0
ocalender20,yX3>Ue~r%4A\IuDW,Ogden Calender,ocalender20@edu.com,Portugal,No,Femenino,Soltero,No,Si,Si,9.0
mcarah21,qA7mx~AqRiB!/)/,Maximilian Carah,mcarah21@edu.com,Portugal,No,Femenino,Soltero,No,Si,No,9.0
lregina22,lY9u!~JM.5,Loise Regina,lregina22@edu.com,Portugal,No,Femenino,Soltero,No,Si,Si,9.0
spealing23,yO8Sxvo6Z+Y%3Iev,Sharity Pealing,spealing23@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,9.0
sboatswain24,yU8Yh~kzvTH2},See Boatswain,sboatswain24@edu.com,Portugal,No,Femenino,Soltero,No,Si,Si,4.0
kgallahue25,aU4QT?q?,Kayne Gallahue,kgallahue25@edu.com,Portugal,No,Femenino,Soltero,No,Si,No,4.0
tmcevay26,zT7Rg?{63FX,Tansy McEvay,tmcevay26@edu.com,Portugal,No,Femenino,Casado,No,No,No,4.0
otourner27,kN4Zz7(N\nn91>,Olivero Tourner,otourner27@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,4.0
ddyshart28,fG2~}vD5\}1,Dacy Dyshart,ddyshart28@edu.com,Portugal,No,Femenino,Soltero,No,No,No,4.0
cbartolomeazzi29,aH0W64geM,Cherida Bartolomeazzi,cbartolomeazzi29@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,4.0
mdyke2a,zV8Mn=|&,Myron Dyke,mdyke2a@edu.com,Portugal,No,Femenino,Soltero,No,Si,Si,4.0
cmclarty2b,xL3FiFZC/P.,Colver McLarty,cmclarty2b@edu.com,Portugal,No,Femenino,Divorciado,No,No,No,4.0
dzouch2c,oC0|H0||VU9g1r0,Deborah Zouch,dzouch2c@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,3.0
pdemead2d,oV0dd8|oJ3/0cO,Pascale Demead,pdemead2d@edu.com,Portugal,No,Femenino,Soltero,No,Si,No,3.0
pmetschke2e,mL9tVReX4oX72L,Pascal Metschke,pmetschke2e@edu.com,Portugal,No,Femenino,Soltero,No,No,No,3.0
slanmeid2f,gY52_Ne7RY9S,Shandie Lanmeid,slanmeid2f@edu.com,Portugal,No,Femenino,Soltero,No,No,No,3.0
rde2g,uB3qXys1EXAFL08e,Rodolfo De Bruyn,rde2g@edu.com,Portugal,No,Femenino,Soltero,No,Si,Si,3.0
chapke2h,kM1>~fdAJ0,Candis Hapke,chapke2h@edu.com,Portugal,No,Femenino,Soltero,No,Si,No,3.0
ksproson2i,qH1LMM2u*(q6b%~T,Karleen Sproson,ksproson2i@edu.com,Portugal,No,Femenino,Soltero,Si,Si,No,3.0
dscotney2j,yM13h8$rl{N<hd,Danita Scotney,dscotney2j@edu.com,Portugal,No,Femenino,Soltero,No,No,No,3.0
lyearby2k,dM2jPLSn+@tS,Lauralee Yearby,lyearby2k@edu.com,Portugal,No,Femenino,Soltero,No,Si,No,0.0
alyttle2l,wL7Xn)\sqvQ,Alfie Lyttle,alyttle2l@edu.com,Portugal,No,Femenino,Soltero,No,Si,No,0.0
pfiander2m,yW6n9=x?N/s~P#,Padgett Fiander,pfiander2m@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,0.0
zblancowe2n,uI2ibKaAw.,Zak Blancowe,zblancowe2n@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,0.0
challgough2o,aN1{T(}.s&pZ9F,Clair Hall-Gough,challgough2o@edu.com,Portugal,No,Femenino,Soltero,No,No,No,0.0
ldambrogio2p,eH4<UBG&,Leeland DAmbrogio,ldambrogio2p@edu.com,Portugal,No,Femenino,Soltero,No,Si,Si,0.0
geldon2q,lL4v>K!kR7!6,Gail Eldon,geldon2q@edu.com,Portugal,No,Femenino,Casado,No,No,No,0.0
nernshaw2r,hO1aQ@bAD(f<S2,Noam Ernshaw,nernshaw2r@edu.com,Portugal,No,Femenino,Soltero,No,Si,No,0.0
spotier2s,yW3>*5u~6BB,Shelly Potier,spotier2s@edu.com,Portugal,Si,Femenino,Soltero,No,Si,Si,9.0
sfaichnie2t,sR6u98IG@S#TY,Sharla Faichnie,sfaichnie2t@edu.com,Portugal,No,Femenino,Soltero,No,No,No,9.0
llever2u,cY67D0+5qp,Lucilia Lever,llever2u@edu.com,Portugal,No,Femenino,Soltero,No,No,No,9.0
pbinge2v,fA5v=f@oI%m$G(,Phillipe Binge,pbinge2v@edu.com,Portugal,No,Femenino,Soltero,No,Si,Si,9.0
kfilippello2w,hP9.3R/@t,Katerina Filippello,kfilippello2w@edu.com,Portugal,No,Femenino,Casado,No,No,No,3.0
hnaisbit2x,uG7(!.>3,Haleigh Naisbit,hnaisbit2x@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,3.0
dedmonds2y,bF2oN!y#/,Dolli Edmonds,dedmonds2y@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,3.0
emccomiskey2z,rH8UH/s1j,Elwin McComiskey,emccomiskey2z@edu.com,Portugal,No,Femenino,Soltero,No,Si,Si,3.0
rmcquillan30,hT8+/M$@TT>,Robinet McQuillan,rmcquillan30@edu.com,Portugal,No,Femenino,Soltero,No,No,No,0.0
bfancutt31,nF4lm{>!?KQ.gr,Bethena Fancutt,bfancutt31@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,0.0
kpracy32,gS0}#}qOP,Kira Pracy,kpracy32@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,0.0
kshreve33,yU1m81lU#j,Kiley Shreve,kshreve33@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,0.0
lcarlow34,fR8BWyg|Ikv,Law Carlow,lcarlow34@edu.com,Portugal,No,Femenino,Soltero,No,No,No,0.0
cmancell35,jQ1cViV1ac!!<,Cristi Mancell,cmancell35@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,0.0
meminson36,mW0p#DwT.c,Michel Eminson,meminson36@edu.com,Portugal,No,Femenino,Soltero,No,Si,Si,0.0
kravenshear37,nY71@p0D8L@>oc,Klemens Ravenshear,kravenshear37@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,0.0
dgaunson38,wF3nWS%xCc6,Doe Gaunson,dgaunson38@edu.com,Portugal,No,Femenino,Soltero,No,No,No,3.0
atattershall39,nQ0wHXd>|l(fnW,Andy Tattershall,atattershall39@edu.com,Portugal,No,Femenino,Soltero,No,No,No,3.0
gbomfield3a,fR1$AAD%{cz,Gianina Bomfield,gbomfield3a@edu.com,Portugal,No,Femenino,Soltero,No,Si,Si,3.0
egernier3b,mM5<TQBI,Ervin Gernier,egernier3b@edu.com,Portugal,No,Femenino,Soltero,No,Si,Si,3.0
ede3c,xE5/XybJsJ=Ai>O,Erin De la Feld,ede3c@edu.com,Portugal,No,Femenino,Soltero,No,Si,No,0.0
hkarpov3d,vW8DChb2?kP,Hedi Karpov,hkarpov3d@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,0.0
sbysaker3e,lV1l%MFUL,Sutherland Bysaker,sbysaker3e@edu.com,Portugal,No,Femenino,Soltero,No,Si,No,0.0
dfrancklin3f,jD8$pjy~dz,Dona Francklin,dfrancklin3f@edu.com,Portugal,No,Femenino,Casado,No,No,No,0.0
dkitchen3g,gF4?vg}Nbpk8NK,Don Kitchen,dkitchen3g@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,0.0
afoxon3h,wO8I0Q5>,Augustine Foxon,afoxon3h@edu.com,Portugal,No,Femenino,Casado,No,No,No,0.0
bheatherington3i,nA5A*c(s=\,Bernetta Heatherington,bheatherington3i@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,0.0
joliveto3j,kK3@6tlEbLH,Jonathan Oliveto,joliveto3j@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,0.0
npaolazzi3k,yV1qkNKm,Nikki Paolazzi,npaolazzi3k@edu.com,Portugal,No,Femenino,Soltero,No,No,No,0.0
jdowdle3l,wU92Isq#9J7*y,Jeni Dowdle,jdowdle3l@edu.com,Portugal,No,Femenino,Casado,No,No,No,0.0
bsenn3m,jP08b2h|Om>KX|,Bonita Senn,bsenn3m@edu.com,Portugal,No,Femenino,Soltero,No,Si,No,0.0
cmiguel3n,rQ7hx+cVvxXPb@,Collete Miguel,cmiguel3n@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,0.0
dskea3o,bA0{RN|8fhsno#,Dasya Skea,dskea3o@edu.com,Portugal,No,Femenino,Soltero,No,Si,Si,3.0
emaruszewski3p,aJ1&yCU3,Emelen Maruszewski,emaruszewski3p@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,3.0
sclemendet3q,oR8*|P{SiPhOZuA,Shirlene Clemendet,sclemendet3q@edu.com,Portugal,No,Femenino,Soltero,No,Si,Si,3.0
jdeal3r,xW7OFqy_,Joey Deal,jdeal3r@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,3.0
cawton3s,wK39D$g_,Celestyn Awton,cawton3s@edu.com,Portugal,No,Femenino,Soltero,No,Si,No,0.0
kcobon3t,zZ1~<Rea#WX$xSM,Kath Cobon,kcobon3t@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,0.0
mgatehouse3u,pV6ZdPAMB@zMfj,Moyra Gatehouse,mgatehouse3u@edu.com,Portugal,No,Femenino,Soltero,No,No,No,0.0
dlohrensen3v,gB47@!zuHv)y,Delia Lohrensen,dlohrensen3v@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,0.0
tcrole3w,qU6{tke?hz1d,Thayne Crole,tcrole3w@edu.com,Portugal,No,Femenino,Soltero,No,No,No,0.0
dsharphurst3x,fD9pMiEv%m,Dore Sharphurst,dsharphurst3x@edu.com,Portugal,No,Femenino,Soltero,No,No,No,0.0
eclulow3y,aG5O}CY@il,Ethelind Clulow,eclulow3y@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,0.0
tamorine3z,qY3*P$84<3JAq,Thatch Amorine,tamorine3z@edu.com,Portugal,No,Femenino,Soltero,No,No,No,0.0
cpinching40,yJ4V|qJ.w=r),Corette Pinching,cpinching40@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,0.0
agemmell41,kE9KK@oVatyB(V,Aimee Gemmell,agemmell41@edu.com,Portugal,No,Femenino,Soltero,No,Si,Si,0.0
rdowty42,kJ3=%P)~.,Roarke Dowty,rdowty42@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,0.0
cmcloney43,fR5E%Lvdx<B,Cassandra McLoney,cmcloney43@edu.com,Portugal,No,Femenino,Soltero,No,Si,Si,0.0
lrosenberg44,oE9SX?HgY<=G,Lisha Rosenberg,lrosenberg44@edu.com,Portugal,No,Femenino,Soltero,No,Si,Si,0.0
khedger45,aT36_h{RG,Kirsteni Hedger,khedger45@edu.com,Portugal,No,Femenino,Soltero,No,Si,Si,0.0
wrobertucci46,mE0Rzr|3?5Oz$1KI,Wakefield Robertucci,wrobertucci46@edu.com,Portugal,No,Femenino,Soltero,No,No,No,0.0
aguerner47,pA5Rl=!7,Akim Guerner,aguerner47@edu.com,Portugal,No,Femenino,Soltero,Si,No,No,0.0
tdomke48,bR1)rX%Sq,Thedric Domke,tdomke48@edu.com,Portugal,No,Femenino,Soltero,No,No,No,0.0
trance49,lN14bT1KC,Torr Rance,trance49@edu.com,Portugal,No,Femenino,Soltero,No,Si,Si,0.0
icaile4a,eT3bbeO!djT,Ibbie Caile,icaile4a@edu.com,Portugal,No,Femenino,Soltero,No,No,No,0.0
adaintier4b,zO4y=QeELy_o&R|},Aldridge Daintier,adaintier4b@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,0.0
pklimus4c,tR8y2Skay4#{,Peterus Klimus,pklimus4c@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,0.0
snehlsen4d,rP3l@?X(Km+zQr,Sawyere Nehlsen,snehlsen4d@edu.com,Portugal,No,Femenino,Soltero,No,Si,No,0.0
kipgrave4e,mX8Yz|(TjU(,Kimbell Ipgrave,kipgrave4e@edu.com,Portugal,No,Femenino,Soltero,No,No,No,0.0
mkeld4f,zI3PYm.XRO,Minnaminnie Keld,mkeld4f@edu.com,Portugal,No,Femenino,Divorciado,No,No,No,0.0
ahallgarth4g,nJ6|@=pj#kw,Angelico Hallgarth,ahallgarth4g@edu.com,Portugal,No,Femenino,Soltero,No,Si,Si,0.0
ptow4h,iB6?%bZ%,Paule Tow,ptow4h@edu.com,Portugal,No,Femenino,Divorciado,No,No,No,0.0
cgeffe4i,iV2PgZ=KJ{w~,Crawford Geffe,cgeffe4i@edu.com,Portugal,No,Femenino,Soltero,No,No,No,0.0
nsperski4j,nC55XIuHzm,Noble Sperski,nsperski4j@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,0.0
ccullip4k,iX1?NLPT8k,Cherice Cullip,ccullip4k@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,3.0
atheyer4l,kE93jSaY(3ZD*,Alameda Theyer,atheyer4l@edu.com,Portugal,No,Femenino,Casado,No,No,No,3.0
wduran4m,vQ3Im9zO+\uq,Winfred Duran,wduran4m@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,3.0
pmoston4n,hX4DbXawS5N>,Paulo Moston,pmoston4n@edu.com,Portugal,No,Femenino,Soltero,No,No,No,3.0
rstanggjertsen4o,fB0bzOO$P,Rasla Stang-Gjertsen,rstanggjertsen4o@edu.com,Portugal,No,Femenino,Soltero,No,No,No,0.0
apavlik4p,fO88s5pKY)6D,Arabela Pavlik,apavlik4p@edu.com,Portugal,No,Femenino,Soltero,No,Si,Si,0.0
rleathard4q,tW5{Ae90y,Roley Leathard,rleathard4q@edu.com,Portugal,No,Femenino,Soltero,No,Si,Si,0.0
mgroll4r,jI2G@j@t!,Man Groll,mgroll4r@edu.com,Portugal,No,Femenino,Casado,Si,No,No,0.0
wzarb4s,gS7a5Orp(xeMW#,Wolfie Zarb,wzarb4s@edu.com,Portugal,No,Femenino,Divorciado,Si,No,No,0.0
kknill4t,jV1&$n4>h)&f,Ki Knill,kknill4t@edu.com,Portugal,No,Femenino,Casado,No,No,No,0.0
lhedylstone4u,xP70pb#&wuKp!Er,Lanny Hedylstone,lhedylstone4u@edu.com,Portugal,No,Femenino,Soltero,No,No,No,0.0
rde4v,kK3Fs$J4uF,Rowney De Fraine,rde4v@edu.com,Portugal,No,Femenino,Soltero,No,No,Si,0.0
ccordrey4w,yD6NnvM|AZ,Charil Cordrey,ccordrey4w@edu.com,Portugal,No,Femenino,Soltero,Si,Si,Si,0.0
awaylen4x,xX0fKa*8,Aileen Waylen,awaylen4x@edu.com,Portugal,No,Femenino,Soltero,No,No,No,0.0
bbottrill4y,fO87UqTOsl,Bryanty Bottrill,bbottrill4y@edu.com,Portugal,No,Masculino,Soltero,Si,No,No,0.0
akingescot4z,mQ8Y4W6rO,Aurora Kingescot,akingescot4z@edu.com,Portugal,No,Masculino,Soltero,No,Si,No,0.0
tyuryshev50,pU4aF8qGHoRF,Trixie Yuryshev,tyuryshev50@edu.com,Portugal,No,Masculino,Soltero,No,Si,No,0.0
zgudde51,gQ3q>xsb8s,Zackariah Gudde,zgudde51@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
ekruschev52,tH4xH_5/C1nsHF0,Eloise Kruschev,ekruschev52@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
jkyle53,cV9+<LG6Gp?_vHy(,Jase Kyle,jkyle53@edu.com,Portugal,No,Masculino,Casado,No,No,No,0.0
mjaeggi54,nJ5Vi}J/8,Mariel Jaeggi,mjaeggi54@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
wpietz55,fI3Y?UBAxE,Wren Pietz,wpietz55@edu.com,Portugal,No,Masculino,Casado,No,No,No,0.0
hcouroy56,mC8/<>ZycOrC3S,Hermie Couroy,hcouroy56@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
macreman57,mD6J@GW,Maxwell Acreman,macreman57@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
gfeifer58,lR2/QPyZE8,Gardner Feifer,gfeifer58@edu.com,Portugal,No,Masculino,Soltero,Si,No,No,3.0
cverrechia59,bS5<RTVzF1inktT,Carmelia Verrechia,cverrechia59@edu.com,Portugal,No,Masculino,Soltero,No,No,No,3.0
lstabler5a,jI8!wM?6AkgGff,Lolly Stabler,lstabler5a@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,3.0
bcaldwell5b,iJ0Hi@&V,Berget Caldwell,bcaldwell5b@edu.com,Portugal,No,Masculino,Casado,No,No,Si,3.0
pwyrill5c,mA1t.Y{Egp{,Padget Wyrill,pwyrill5c@edu.com,Portugal,No,Masculino,Casado,No,No,No,0.0
dlangmuir5d,xB32o1Cf,Dulcinea Langmuir,dlangmuir5d@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
dhonywill5e,aM9/reCYePON6Z.D,Dyann Honywill,dhonywill5e@edu.com,Portugal,No,Masculino,Soltero,No,Si,No,0.0
bdasent5f,aH224T?slRz!kP,Broddie Dasent,bdasent5f@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
dandersch5g,iO9FSE>$,Daryn Andersch,dandersch5g@edu.com,Portugal,No,Masculino,Casado,No,No,No,0.0
bseniour5h,mL56uaqIN!H4T~\P,Bliss Seniour,bseniour5h@edu.com,Portugal,No,Masculino,Casado,No,No,No,0.0
gadelman5i,hP2HN}H?(IHxwT,Gabbie Adelman,gadelman5i@edu.com,Portugal,No,Masculino,Soltero,No,Si,Si,0.0
mmacardle5j,rK41{6h7M/%,Magda MacArdle,mmacardle5j@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
spresslie5k,kH6HC~zq,Sheila-kathryn Presslie,spresslie5k@edu.com,Portugal,No,Masculino,Soltero,No,Si,Si,0.0
hfellgatt5l,sJ9.8Cb,Hobie Fellgatt,hfellgatt5l@edu.com,Portugal,No,Masculino,Soltero,Si,Si,No,0.0
edemicoli5m,iQ9r%NOSO0?l$E/>,Edi Demicoli,edemicoli5m@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
wfenimore5n,eJ8Hbnr9$lZA,Worthington Fenimore,wfenimore5n@edu.com,Portugal,No,Masculino,Soltero,No,Si,No,0.0
hplane5o,fV8H.z*iI3=l7e,Hershel Plane,hplane5o@edu.com,Portugal,No,Masculino,Soltero,No,Si,No,0.0
hdean5p,wI7D@!1jbi,Hillyer Dean,hdean5p@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
pdench5q,zF0&Dj7asO}A,Peder Dench,pdench5q@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
kmcteer5r,yT4t|9.+KcW=,Kynthia McTeer,kmcteer5r@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
aavard5s,kH6Ggr%,Amy Avard,aavard5s@edu.com,Portugal,No,Masculino,Soltero,No,Si,Si,0.0
ckatte5t,yI7O<8Ec}\,Crin Katte,ckatte5t@edu.com,Portugal,No,Masculino,Soltero,No,Si,No,0.0
lforan5u,qU57fs\!t0O{&o,Linea Foran,lforan5u@edu.com,Portugal,No,Masculino,Soltero,No,Si,Si,0.0
cchristoffersen5v,iZ9>o8y?j.4c=Y,Clea Christoffersen,cchristoffersen5v@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
slauridsen5w,cA1Ggc#f,Sabine Lauridsen,slauridsen5w@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,3.0
gstokell5x,eG0Qcr85TbqS,Gelya Stokell,gstokell5x@edu.com,Portugal,No,Masculino,Divorciado,Si,Si,No,3.0
jchartre5y,nW1s~.6j,Jane Chartre,jchartre5y@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,3.0
hroseman5z,aF6mUAId,Herby Roseman,hroseman5z@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,3.0
kbaxstare60,dH06C<J&tySH,Kristina Baxstare,kbaxstare60@edu.com,Portugal,No,Masculino,Soltero,Si,No,Si,0.0
ncoughlin61,aE8@I>KbI$WjW,Nicolina Coughlin,ncoughlin61@edu.com,Portugal,No,Masculino,Soltero,No,No,Si,0.0
rle62,aA3gL8m3sch$!W,Ram Le Brom,rle62@edu.com,Portugal,No,Masculino,Casado,No,No,Si,0.0
ccowherd63,iQ7hvf_7~qR.,Cyndy Cowherd,ccowherd63@edu.com,Portugal,No,Masculino,Soltero,Si,No,Si,0.0
kmacarte64,cC3#&b|k+>8q,Keane MacArte,kmacarte64@edu.com,Portugal,No,Masculino,Soltero,No,No,No,0.0
