nombreCurso,grupo,profesor,correoProfesor,nombreEstudiante,correoEstudiante,nota,periodo
Electiva de Lectura y Escritura,2,Edith Foro,eforox@edu.com,Fairfax Jay,fjay3t@edu.com,1.7,2021-1
Electiva de Lectura y Escritura,2,Edith Foro,eforox@edu.com,Chloe Willmett,cwillmett3u@edu.com,1.7,2021-1
Electiva de Lectura y Escritura,2,Edith Foro,eforox@edu.com,Sheffy FitzAlan,sfitzalan3v@edu.com,1.7,2021-1
Ingles 4,1,Martin Coldman,mcoldman4e@edu.com,Gunar Burth,gburth3w@edu.com,1.9,2023-1
Ingles 4,1,Martin Coldman,mcoldman4e@edu.com,Barth Alchin,balchin3x@edu.com,1.9,2023-1
Ingles 4,1,Martin Coldman,mcoldman4e@edu.com,Paxon Steventon,psteventon3y@edu.com,1.9,2023-1
Ingles 4,1,Martin Coldman,mcoldman4e@edu.com,Libbie Worsam,lworsam3z@edu.com,1.9,2023-1
Ingenieria y Sostenibilidad,1,Wilton Astbery,wastbery4k@edu.com,Phyllys Willford,pwillford40@edu.com,3.3,2021-3
Ingenieria y Sostenibilidad,1,Wilton Astbery,wastbery4k@edu.com,Candace Bruyett,cbruyett41@edu.com,3.3,2021-3
Ingenieria y Sostenibilidad,1,Wilton Astbery,wastbery4k@edu.com,Dael Imesen,dimesen42@edu.com,3.3,2021-3
Ingenieria y Sostenibilidad,1,Wilton Astbery,wastbery4k@edu.com,Bjorn Eberdt,beberdt43@edu.com,3.3,2021-3
Legislacion y Etica en el Manejo de Datos,1,Charlotta Tatnell,ctatnell3j@edu.com,Hadleigh Blaschek,hblaschek44@edu.com,1.3,2022-3
Legislacion y Etica en el Manejo de Datos,1,Charlotta Tatnell,ctatnell3j@edu.com,Corty Nyssen,cnyssen45@edu.com,1.3,2022-3
Legislacion y Etica en el Manejo de Datos,1,Charlotta Tatnell,ctatnell3j@edu.com,Bevvy Rafe,brafe46@edu.com,1.3,2022-3
Legislacion y Etica en el Manejo de Datos,1,Charlotta Tatnell,ctatnell3j@edu.com,Isidore Dimitresco,idimitresco47@edu.com,1.3,2022-3
Introduccion a la Ingenieria de Datos e Inteligencia Artificial,2,Craggy Ensor,censor38@edu.com,Hillyer Disley,hdisley48@edu.com,4.3,2021-1
Introduccion a la Ingenieria de Datos e Inteligencia Artificial,2,Craggy Ensor,censor38@edu.com,Stevy Konig,skonig49@edu.com,4.3,2021-1
Introduccion a la Ingenieria de Datos e Inteligencia Artificial,2,Craggy Ensor,censor38@edu.com,Ravid Cancellieri,rcancellieri4a@edu.com,4.3,2021-1
Introduccion a la Ingenieria de Datos e Inteligencia Artificial,2,Craggy Ensor,censor38@edu.com,Kimbell Scranedge,kscranedge4b@edu.com,4.3,2021-1
Calculo 1,2,Del Gayton,dgayton4u@edu.com,Eddie Semark,esemark4c@edu.com,2.0,2023-3
Calculo 1,2,Del Gayton,dgayton4u@edu.com,Ivory Bosquet,ibosquet4d@edu.com,2.0,2023-3
Calculo 1,2,Del Gayton,dgayton4u@edu.com,Cookie Melsome,cmelsome4e@edu.com,2.0,2023-3
Calculo 1,2,Del Gayton,dgayton4u@edu.com,Edyth Tolchar,etolchar4f@edu.com,2.0,2023-3
Estadistica y Probabilidad I,1,Babara Allsupp,ballsupp1i@edu.com,Cordy Smithe,csmithe4g@edu.com,3.6,2023-3
Estadistica y Probabilidad I,1,Babara Allsupp,ballsupp1i@edu.com,Fenelia Hinrich,fhinrich4h@edu.com,3.6,2023-3
Estadistica y Probabilidad I,1,Babara Allsupp,ballsupp1i@edu.com,Jens Shillitto,jshillitto4i@edu.com,3.6,2023-3
Estadistica y Probabilidad I,1,Babara Allsupp,ballsupp1i@edu.com,Packston Siely,psiely4j@edu.com,3.6,2023-3
Ingles 1,2,Hobey Karlowicz,hkarlowicz3o@edu.com,Harriett Jans,hjans4k@edu.com,0.6,2023-1
Ingles 1,2,Hobey Karlowicz,hkarlowicz3o@edu.com,Merwin Yorke,myorke4l@edu.com,0.6,2023-1
Ingles 1,2,Hobey Karlowicz,hkarlowicz3o@edu.com,Olva Frango,ofrango4m@edu.com,0.6,2023-1
Ingles 1,2,Hobey Karlowicz,hkarlowicz3o@edu.com,Roxanna Cary,rcary4n@edu.com,0.6,2023-1
Calculo 2,1,Ginger Goomes,ggoomes3n@edu.com,Lorettalorna Napoli,lnapoli4o@edu.com,3.0,2021-3
Calculo 2,1,Ginger Goomes,ggoomes3n@edu.com,Lowell Elcox,lelcox4p@edu.com,3.0,2021-3
Calculo 2,1,Ginger Goomes,ggoomes3n@edu.com,Alard Spilisy,aspilisy4q@edu.com,3.0,2021-3
Calculo 2,1,Ginger Goomes,ggoomes3n@edu.com,Arielle Finch,afinch4r@edu.com,3.0,2021-3
Ingles 1,3,Garv Forde,gforde53@edu.com,Mead Retallack,mretallack4s@edu.com,2.0,2021-1
Ingles 1,3,Garv Forde,gforde53@edu.com,Krysta Plows,kplows4t@edu.com,2.0,2021-1
Ingles 1,3,Garv Forde,gforde53@edu.com,Pen Troni,ptroni4u@edu.com,2.0,2021-1
Ingles 1,3,Garv Forde,gforde53@edu.com,Mirilla Frangleton,mfrangleton4v@edu.com,2.0,2021-1
Almacenamiento de datos,2,Korry Meckiff,kmeckiff32@edu.com,Priscella Pover,ppover4w@edu.com,0.5,2022-3
Almacenamiento de datos,2,Korry Meckiff,kmeckiff32@edu.com,Saw Teape,steape4x@edu.com,0.5,2022-3
Almacenamiento de datos,2,Korry Meckiff,kmeckiff32@edu.com,Arin de Lloyd,ade4y@edu.com,0.5,2022-3
Almacenamiento de datos,2,Korry Meckiff,kmeckiff32@edu.com,Leif McCraine,lmccraine4z@edu.com,0.5,2022-3
Algebra lineal,1,Verile Summerell,vsummerell5g@edu.com,Maxine Boraston,mboraston50@edu.com,1.6,2021-1
Algebra lineal,1,Verile Summerell,vsummerell5g@edu.com,Marla Girodias,mgirodias51@edu.com,1.6,2021-1
Algebra lineal,1,Verile Summerell,vsummerell5g@edu.com,Chet Rodriguez,crodriguez52@edu.com,1.6,2021-1
Algebra lineal,1,Verile Summerell,vsummerell5g@edu.com,Webster Kirkland,wkirkland53@edu.com,1.6,2021-1
Calculo 2,1,Ginger Goomes,ggoomes3n@edu.com,Charley Insoll,cinsoll54@edu.com,0.7,2023-3
Calculo 2,1,Ginger Goomes,ggoomes3n@edu.com,Cart Stradling,cstradling55@edu.com,0.7,2023-3
Calculo 2,1,Ginger Goomes,ggoomes3n@edu.com,Darbee Trevarthen,dtrevarthen56@edu.com,0.7,2023-3
Calculo 2,1,Ginger Goomes,ggoomes3n@edu.com,Franciskus Brixey,fbrixey57@edu.com,0.7,2023-3
ETL (Extraccion,1,Whitman Laurent,wlaurent1e@edu.com,Yurik Fulep,yfulep58@edu.com,4.8,2021-3
ETL (Extraccion,1,Whitman Laurent,wlaurent1e@edu.com,Haroun Kort,hkort59@edu.com,4.8,2021-3
ETL (Extraccion,1,Whitman Laurent,wlaurent1e@edu.com,Lindsy Garment,lgarment5a@edu.com,4.8,2021-3
ETL (Extraccion,1,Whitman Laurent,wlaurent1e@edu.com,Olvan Sewards,osewards5b@edu.com,4.8,2021-3
Ingenieria y Sostenibilidad,1,Wilton Astbery,wastbery4k@edu.com,Aluino Brittles,abrittles5c@edu.com,2.6,2023-3
Ingenieria y Sostenibilidad,1,Wilton Astbery,wastbery4k@edu.com,Keene Wordley,kwordley5d@edu.com,2.6,2023-3
Ingenieria y Sostenibilidad,1,Wilton Astbery,wastbery4k@edu.com,Herbie Dennistoun,hdennistoun5e@edu.com,2.6,2023-3
Ingenieria y Sostenibilidad,1,Wilton Astbery,wastbery4k@edu.com,Jackelyn Vlies,jvlies5f@edu.com,2.6,2023-3
Ingles 1,3,Garv Forde,gforde53@edu.com,Constantina Murkitt,cmurkitt5g@edu.com,1.4,2023-1
Ingles 1,3,Garv Forde,gforde53@edu.com,Mikael Filoniere,mfiloniere5h@edu.com,1.4,2023-1
Ingles 1,3,Garv Forde,gforde53@edu.com,Bealle Tregale,btregale5i@edu.com,1.4,2023-1
Ingles 1,3,Garv Forde,gforde53@edu.com,Dominik De Atta,dde5j@edu.com,1.4,2023-1
Innovacion y Emprendimiento,1,Isabelle Leas,ileas1v@edu.com,Carolyne Cyphus,ccyphus5k@edu.com,2.4,2021-3
Innovacion y Emprendimiento,1,Isabelle Leas,ileas1v@edu.com,Binky Wheatley,bwheatley5l@edu.com,2.4,2021-3
Innovacion y Emprendimiento,1,Isabelle Leas,ileas1v@edu.com,Kori Leah,kleah5m@edu.com,2.4,2021-3
Innovacion y Emprendimiento,1,Isabelle Leas,ileas1v@edu.com,Katherine Jefferys,kjefferys5n@edu.com,2.4,2021-3
Calculo 1,3,Rudd Giff,rgiff36@edu.com,Rich Davydkov,rdavydkov5o@edu.com,3.2,2022-3
Calculo 1,3,Rudd Giff,rgiff36@edu.com,Kory Pothecary,kpothecary5p@edu.com,3.2,2022-3
Calculo 1,3,Rudd Giff,rgiff36@edu.com,Ellette Santer,esanter5q@edu.com,3.2,2022-3
Calculo 1,3,Rudd Giff,rgiff36@edu.com,Allie Dyott,adyott5r@edu.com,3.2,2022-3
Electiva Profesional 1,1,Sigmund Lowndsbrough,slowndsbrough3v@edu.com,Roosevelt Brighty,rbrighty5s@edu.com,1.4,2021-1
Electiva Profesional 1,1,Sigmund Lowndsbrough,slowndsbrough3v@edu.com,Heidi Dimeloe,hdimeloe5t@edu.com,1.4,2021-1
Electiva Profesional 1,1,Sigmund Lowndsbrough,slowndsbrough3v@edu.com,Joscelin Diggens,jdiggens5u@edu.com,1.4,2021-1
Electiva Profesional 1,1,Sigmund Lowndsbrough,slowndsbrough3v@edu.com,Nickie Firebrace,nfirebrace5v@edu.com,1.4,2021-1
Redes e Infraestructura,3,Elaina Baumler,ebaumler9@edu.com,Carlo Hooban,chooban5w@edu.com,3.9,2022-3
Redes e Infraestructura,3,Elaina Baumler,ebaumler9@edu.com,Alvan Crowest,acrowest5x@edu.com,3.9,2022-3
Redes e Infraestructura,3,Elaina Baumler,ebaumler9@edu.com,Hillary Tejero,htejero5y@edu.com,3.9,2022-3
Redes e Infraestructura,3,Elaina Baumler,ebaumler9@edu.com,Carolina Redmile,credmile5z@edu.com,3.9,2022-3
Legislacion y Etica en el Manejo de Datos,2,Charlotta Tatnell,ctatnell3j@edu.com,Bonnie Reolfi,breolfi60@edu.com,4.2,2023-1
Legislacion y Etica en el Manejo de Datos,2,Charlotta Tatnell,ctatnell3j@edu.com,Kurt Glasspool,kglasspool61@edu.com,4.2,2023-1
Legislacion y Etica en el Manejo de Datos,2,Charlotta Tatnell,ctatnell3j@edu.com,Lucine Fieldhouse,lfieldhouse62@edu.com,4.2,2023-1
Legislacion y Etica en el Manejo de Datos,2,Charlotta Tatnell,ctatnell3j@edu.com,Renell Kasper,rkasper63@edu.com,4.2,2023-1
ETL (Extraccion,3,Melinda Stancliffe,mstancliffe3g@edu.com,Diena Verman,dverman64@edu.com,3.6,2023-3
ETL (Extraccion,3,Melinda Stancliffe,mstancliffe3g@edu.com,Helen-elizabeth Von Helmholtz,hvon65@edu.com,3.6,2023-3
ETL (Extraccion,3,Melinda Stancliffe,mstancliffe3g@edu.com,Dulcie Kissick,dkissick66@edu.com,3.6,2023-3
ETL (Extraccion,3,Melinda Stancliffe,mstancliffe3g@edu.com,Joeann Yankeev,jyankeev67@edu.com,3.6,2023-3
Ingles 1,2,Hobey Karlowicz,hkarlowicz3o@edu.com,Cash Melloy,cmelloy68@edu.com,2.6,2022-1
Ingles 1,2,Hobey Karlowicz,hkarlowicz3o@edu.com,Hedda Antonich,hantonich69@edu.com,2.6,2022-1
Ingles 1,2,Hobey Karlowicz,hkarlowicz3o@edu.com,Randa Dagnall,rdagnall6a@edu.com,2.6,2022-1
Ingles 1,2,Hobey Karlowicz,hkarlowicz3o@edu.com,Pegeen Treadger,ptreadger6b@edu.com,2.6,2022-1
Estadistica y Probabilidad II,3,Waldemar Tandey,wtandey6@edu.com,Christy Gandrich,cgandrich6c@edu.com,2.6,2021-3
Estadistica y Probabilidad II,3,Waldemar Tandey,wtandey6@edu.com,Cybill OConnolly,coconnolly6d@edu.com,2.6,2021-3
Estadistica y Probabilidad II,3,Waldemar Tandey,wtandey6@edu.com,Foster Francisco,ffrancisco6e@edu.com,2.6,2021-3
Estadistica y Probabilidad II,3,Waldemar Tandey,wtandey6@edu.com,Tandie Davion,tdavion6f@edu.com,2.6,2021-3
Electiva de  Ciencias Sociales,3,Bridgette O' Hanvey,bo4c@edu.com,Nannette Halwill,nhalwill6g@edu.com,4.2,2021-3
Electiva de  Ciencias Sociales,3,Bridgette O' Hanvey,bo4c@edu.com,Corabel Brunning,cbrunning6h@edu.com,4.2,2021-3
Electiva de  Ciencias Sociales,3,Bridgette O' Hanvey,bo4c@edu.com,Thornie Dunlop,tdunlop6i@edu.com,4.2,2021-3
Electiva de  Ciencias Sociales,3,Bridgette O' Hanvey,bo4c@edu.com,Adelind Crossby,acrossby6j@edu.com,4.2,2021-3
Ingles 1,1,Bridgette O' Hanvey,bo4c@edu.com,Pietrek Matignon,pmatignon6k@edu.com,2.8,2023-1
Ingles 1,1,Bridgette O' Hanvey,bo4c@edu.com,Greg Hazeldene,ghazeldene6l@edu.com,2.8,2023-1
Ingles 1,1,Bridgette O' Hanvey,bo4c@edu.com,Luce Davydzenko,ldavydzenko6m@edu.com,2.8,2023-1
Ingles 1,1,Bridgette O' Hanvey,bo4c@edu.com,Jacinta Buckler,jbuckler6n@edu.com,2.8,2023-1
Seguridad de la Informacion,2,Piper Sieghard,psieghard2z@edu.com,Jeniffer Ewols,jewols6o@edu.com,3.6,2023-3
Seguridad de la Informacion,2,Piper Sieghard,psieghard2z@edu.com,Helena Coldwell,hcoldwell6p@edu.com,3.6,2023-3
Seguridad de la Informacion,2,Piper Sieghard,psieghard2z@edu.com,Hallsy Lahive,hlahive6q@edu.com,3.6,2023-3
Seguridad de la Informacion,2,Piper Sieghard,psieghard2z@edu.com,Ernesta Halsall,ehalsall6r@edu.com,3.6,2023-3
Transformacion y Carga),2,Rebekah Huett,rhuett2m@edu.com,Lonnie Fandrey,lfandrey6s@edu.com,1.6,2021-3
Transformacion y Carga),2,Rebekah Huett,rhuett2m@edu.com,Wandis Barrat,wbarrat6t@edu.com,1.6,2021-3
Transformacion y Carga),2,Rebekah Huett,rhuett2m@edu.com,Zane Gylle,zgylle6u@edu.com,1.6,2021-3
Transformacion y Carga),2,Rebekah Huett,rhuett2m@edu.com,Gage Blakeston,gblakeston6v@edu.com,1.6,2021-3
Electiva Profesional 2,2,Levon Gouth,lgouth3f@edu.com,Merralee Thatcham,mthatcham6w@edu.com,3.2,2021-3
Electiva Profesional 2,2,Levon Gouth,lgouth3f@edu.com,Debora Gorstidge,dgorstidge6x@edu.com,3.2,2021-3
Electiva Profesional 2,2,Levon Gouth,lgouth3f@edu.com,Fletcher Domokos,fdomokos6y@edu.com,3.2,2021-3
Electiva Profesional 2,2,Levon Gouth,lgouth3f@edu.com,Raquel Frayling,rfrayling6z@edu.com,3.2,2021-3
Inteligencia Artificial,2,Korry Meckiff,kmeckiff32@edu.com,Gasparo Notman,gnotman70@edu.com,2.1,2023-1
Inteligencia Artificial,2,Korry Meckiff,kmeckiff32@edu.com,Darin Klemps,dklemps71@edu.com,2.1,2023-1
Inteligencia Artificial,2,Korry Meckiff,kmeckiff32@edu.com,Deeanne McKeag,dmckeag72@edu.com,2.1,2023-1
Inteligencia Artificial,2,Korry Meckiff,kmeckiff32@edu.com,Ainsley Hixson,ahixson73@edu.com,2.1,2023-1
Comunicación Oral y Escrita,3,Hynda Van Velde,hvani@edu.com,Lory Raysdale,lraysdale74@edu.com,4.4,2021-1
Comunicación Oral y Escrita,3,Hynda Van Velde,hvani@edu.com,Helenka De Ambrosi,hde75@edu.com,4.4,2021-1
Comunicación Oral y Escrita,3,Hynda Van Velde,hvani@edu.com,Urson Towhey,utowhey76@edu.com,4.4,2021-1
Comunicación Oral y Escrita,3,Hynda Van Velde,hvani@edu.com,Kordula Scudders,kscudders77@edu.com,4.4,2021-1
Algebra lineal,3,Reeba Speaks,rspeaks2r@edu.com,Mata Foulsham,mfoulsham78@edu.com,3.7,2023-1
Algebra lineal,3,Reeba Speaks,rspeaks2r@edu.com,Julie Labden,jlabden79@edu.com,3.7,2023-1
Algebra lineal,3,Reeba Speaks,rspeaks2r@edu.com,Farrand Foldes,ffoldes7a@edu.com,3.7,2023-1
Algebra lineal,3,Reeba Speaks,rspeaks2r@edu.com,Fritz Rootham,frootham7b@edu.com,3.7,2023-1
Ingles 1,3,Garv Forde,gforde53@edu.com,Oliviero Fonte,ofonte7c@edu.com,3.2,2021-3
Ingles 1,3,Garv Forde,gforde53@edu.com,Gerhardt Presdee,gpresdee7d@edu.com,3.2,2021-3
Ingles 1,3,Garv Forde,gforde53@edu.com,Christye Mollon,cmollon7e@edu.com,3.2,2021-3
Ingles 1,3,Garv Forde,gforde53@edu.com,Bowie Paling,bpaling7f@edu.com,3.2,2021-3
Legislacion y Etica en el Manejo de Datos,2,Charlotta Tatnell,ctatnell3j@edu.com,Karie Mattis,kmattis7g@edu.com,3.3,2023-1
Legislacion y Etica en el Manejo de Datos,2,Charlotta Tatnell,ctatnell3j@edu.com,Adolph Ravel,aravel7h@edu.com,3.3,2023-1
Legislacion y Etica en el Manejo de Datos,2,Charlotta Tatnell,ctatnell3j@edu.com,Garey Chomiszewski,gchomiszewski7i@edu.com,3.3,2023-1
Legislacion y Etica en el Manejo de Datos,2,Charlotta Tatnell,ctatnell3j@edu.com,Meridel Ginnaly,mginnaly7j@edu.com,3.3,2023-1
Sistemas Operativos,3,Tanitansy Dwine,tdwine20@edu.com,Candice Lanktree,clanktree7k@edu.com,2.5,2021-3
Sistemas Operativos,3,Tanitansy Dwine,tdwine20@edu.com,Hermia Comley,hcomley7l@edu.com,2.5,2021-3
Sistemas Operativos,3,Tanitansy Dwine,tdwine20@edu.com,Sophie Puddicombe,spuddicombe7m@edu.com,2.5,2021-3
Sistemas Operativos,3,Tanitansy Dwine,tdwine20@edu.com,Rozalie Jurewicz,rjurewicz7n@edu.com,2.5,2021-3
Electiva de Lectura y Escritura,1,Hynda Van Velde,hvani@edu.com,Barb Grestie,bgrestie7o@edu.com,0.8,2021-1
Electiva de Lectura y Escritura,1,Hynda Van Velde,hvani@edu.com,Darla Sheivels,dsheivels7p@edu.com,0.8,2021-1
Electiva de Lectura y Escritura,1,Hynda Van Velde,hvani@edu.com,Cathlene Limpricht,climpricht7q@edu.com,0.8,2021-1
Electiva de Lectura y Escritura,1,Hynda Van Velde,hvani@edu.com,Kendricks Cumberbatch,kcumberbatch7r@edu.com,0.8,2021-1
Calculo 1,2,Del Gayton,dgayton4u@edu.com,Halie Evens,hevens7s@edu.com,4.4,2022-3
Calculo 1,2,Del Gayton,dgayton4u@edu.com,Cullan Tiery,ctiery7t@edu.com,4.4,2022-3
Calculo 1,2,Del Gayton,dgayton4u@edu.com,Dinny Rhymer,drhymer7u@edu.com,4.4,2022-3
Calculo 1,2,Del Gayton,dgayton4u@edu.com,Elden Attlee,eattlee7v@edu.com,4.4,2022-3
Calculo 1,3,Rudd Giff,rgiff36@edu.com,Christopher Pentland,cpentland7w@edu.com,4.0,2022-1
Calculo 1,3,Rudd Giff,rgiff36@edu.com,Daffi Hartley,dhartley7x@edu.com,4.0,2022-1
Calculo 1,3,Rudd Giff,rgiff36@edu.com,Elene Gammons,egammons7y@edu.com,4.0,2022-1
Calculo 1,3,Rudd Giff,rgiff36@edu.com,Smith Connar,sconnar7z@edu.com,4.0,2022-1
Electiva Profesional 2,1,Dorian Bjorkan,dbjorkan1j@edu.com,Essie Issatt,eissatt80@edu.com,0.6,2023-3
Electiva Profesional 2,1,Dorian Bjorkan,dbjorkan1j@edu.com,Teodorico Della Scala,tdella81@edu.com,0.6,2023-3
Electiva Profesional 2,1,Dorian Bjorkan,dbjorkan1j@edu.com,Perla Rikkard,prikkard82@edu.com,0.6,2023-3
Electiva Profesional 2,1,Dorian Bjorkan,dbjorkan1j@edu.com,Devland Ackwood,dackwood83@edu.com,0.6,2023-3
Almacenamiento de datos,1,Wenda Gaskin,wgaskin2k@edu.com,Mady Clifforth,mclifforth84@edu.com,2.2,2022-3
Almacenamiento de datos,1,Wenda Gaskin,wgaskin2k@edu.com,Byran Berr,bberr85@edu.com,2.2,2022-3
Almacenamiento de datos,1,Wenda Gaskin,wgaskin2k@edu.com,Nicoli Olyet,nolyet86@edu.com,2.2,2022-3
Almacenamiento de datos,1,Wenda Gaskin,wgaskin2k@edu.com,Susanetta Noice,snoice87@edu.com,2.2,2022-3
Calculo 2,1,Ginger Goomes,ggoomes3n@edu.com,Hyacintha Mitskevich,hmitskevich88@edu.com,3.1,2022-1
Calculo 2,1,Ginger Goomes,ggoomes3n@edu.com,Siobhan Gitting,sgitting89@edu.com,3.1,2022-1
Calculo 2,1,Ginger Goomes,ggoomes3n@edu.com,Andy Stillert,astillert8a@edu.com,3.1,2022-1
Calculo 2,1,Ginger Goomes,ggoomes3n@edu.com,Basilius Raysdale,braysdale8b@edu.com,3.1,2022-1
Legislacion y Etica en el Manejo de Datos,2,Charlotta Tatnell,ctatnell3j@edu.com,Gwenneth Beddow,gbeddow0@edu.com,1.8,2023-3
Legislacion y Etica en el Manejo de Datos,2,Charlotta Tatnell,ctatnell3j@edu.com,Ketti Pitcaithley,kpitcaithley1@edu.com,1.8,2023-3
Legislacion y Etica en el Manejo de Datos,2,Charlotta Tatnell,ctatnell3j@edu.com,Shea Goreisr,sgoreisr2@edu.com,1.8,2023-3
Legislacion y Etica en el Manejo de Datos,2,Charlotta Tatnell,ctatnell3j@edu.com,Lina Wittering,lwittering3@edu.com,1.8,2023-3
Estadistica y Probabilidad I,3,Tabby Odby,todby11@edu.com,Nicolais Cristofor,ncristofor4@edu.com,0.0,2022-1
Estadistica y Probabilidad I,3,Tabby Odby,todby11@edu.com,Xylina Digweed,xdigweed5@edu.com,0.0,2022-1
Estadistica y Probabilidad I,3,Tabby Odby,todby11@edu.com,Annabella Shimoni,ashimoni6@edu.com,0.0,2022-1
Estadistica y Probabilidad I,3,Tabby Odby,todby11@edu.com,Aleen Ever,aever7@edu.com,0.0,2022-1
Administracion para Ingenieros,2,Rani Aslen,raslen3d@edu.com,Cherice Harbertson,charbertson8@edu.com,1.8,2022-1
Administracion para Ingenieros,2,Rani Aslen,raslen3d@edu.com,Livia Fluit,lfluit9@edu.com,1.8,2022-1
Administracion para Ingenieros,2,Rani Aslen,raslen3d@edu.com,Thomasa Pontain,tpontaina@edu.com,1.8,2022-1
Administracion para Ingenieros,2,Rani Aslen,raslen3d@edu.com,Phedra Cusack,pcusackb@edu.com,1.8,2022-1
Electiva Libre I,2,Bernetta Bentinck,bbentinck43@edu.com,Shelton Dunlea,sdunleac@edu.com,2.9,2023-1
Electiva Libre I,2,Bernetta Bentinck,bbentinck43@edu.com,Anthiathia Hedge,ahedged@edu.com,2.9,2023-1
Electiva Libre I,2,Bernetta Bentinck,bbentinck43@edu.com,Pearline Morriss,pmorrisse@edu.com,2.9,2023-1
Electiva Libre I,2,Bernetta Bentinck,bbentinck43@edu.com,Johna Knibb,jknibbf@edu.com,2.9,2023-1
Redes e Infraestructura,3,Elaina Baumler,ebaumler9@edu.com,Korry Rizzillo,krizzillog@edu.com,3.9,2023-1
Redes e Infraestructura,3,Elaina Baumler,ebaumler9@edu.com,Dee Verbeke,dverbekeh@edu.com,3.9,2023-1
Redes e Infraestructura,3,Elaina Baumler,ebaumler9@edu.com,Irving McCuis,imccuisi@edu.com,3.9,2023-1
Redes e Infraestructura,3,Elaina Baumler,ebaumler9@edu.com,Kacy Reynolds,kreynoldsj@edu.com,3.9,2023-1
Calculo 1,1,Johan Learmond,jlearmond5@edu.com,Thain Dybbe,tdybbek@edu.com,2.0,2022-3
Calculo 1,1,Johan Learmond,jlearmond5@edu.com,Daniele Fairclough,dfaircloughl@edu.com,2.0,2022-3
Calculo 1,1,Johan Learmond,jlearmond5@edu.com,Sibelle Wannop,swannopm@edu.com,2.0,2022-3
Calculo 1,1,Johan Learmond,jlearmond5@edu.com,Karleen Pattison,kpattisonn@edu.com,2.0,2022-3
Sistemas Operativos,2,Falkner Brettell,fbrettell3@edu.com,Consuela Snel,csnelo@edu.com,4.5,2022-3
Sistemas Operativos,2,Falkner Brettell,fbrettell3@edu.com,Sherie Balfre,sbalfrep@edu.com,4.5,2022-3
Sistemas Operativos,2,Falkner Brettell,fbrettell3@edu.com,Enrique Newrick,enewrickq@edu.com,4.5,2022-3
Sistemas Operativos,2,Falkner Brettell,fbrettell3@edu.com,Marwin McGeorge,mmcgeorger@edu.com,4.5,2022-3
Almacenamiento de datos,3,Lenka Do Rosario,ldo5a@edu.com,Amelia Curd,acurds@edu.com,4.5,2023-1
Almacenamiento de datos,3,Lenka Do Rosario,ldo5a@edu.com,Dianna Andor,dandort@edu.com,4.5,2023-1
Almacenamiento de datos,3,Lenka Do Rosario,ldo5a@edu.com,Tremain Bambrough,tbambroughu@edu.com,4.5,2023-1
Almacenamiento de datos,3,Lenka Do Rosario,ldo5a@edu.com,Cullie Beadell,cbeadellv@edu.com,4.5,2023-1
Ingles 5,1,Rozina Yurocjkin,ryurocjkin47@edu.com,Rikki Dederick,rdederickw@edu.com,1.8,2022-3
Ingles 5,1,Rozina Yurocjkin,ryurocjkin47@edu.com,Linet Yockley,lyockleyx@edu.com,1.8,2022-3
Ingles 5,1,Rozina Yurocjkin,ryurocjkin47@edu.com,Jacquelynn Ferreira,jferreiray@edu.com,1.8,2022-3
Ingles 5,1,Rozina Yurocjkin,ryurocjkin47@edu.com,Chariot Probart,cprobartz@edu.com,1.8,2022-3
Ingles 2,1,Edith Foro,eforox@edu.com,Gwyneth Holleworth,gholleworth10@edu.com,1.0,2022-3
Ingles 2,1,Edith Foro,eforox@edu.com,Quill Bernardini,qbernardini11@edu.com,1.0,2022-3
Ingles 2,1,Edith Foro,eforox@edu.com,Sigismond Farebrother,sfarebrother12@edu.com,1.0,2022-3
Ingles 2,1,Edith Foro,eforox@edu.com,Blondell Chrstine,bchrstine13@edu.com,1.0,2022-3
Analitica de Datos,3,Clari Szymoni,cszymoni3z@edu.com,Egbert Lumox,elumox14@edu.com,4.0,2023-3
Analitica de Datos,3,Clari Szymoni,cszymoni3z@edu.com,Ody Devote,odevote15@edu.com,4.0,2023-3
Analitica de Datos,3,Clari Szymoni,cszymoni3z@edu.com,Lonnard Thomason,lthomason16@edu.com,4.0,2023-3
Analitica de Datos,3,Clari Szymoni,cszymoni3z@edu.com,Nickie Zammett,nzammett17@edu.com,4.0,2023-3
Algebra lineal,1,Verile Summerell,vsummerell5g@edu.com,Ainslee Senescall,asenescall18@edu.com,3.1,2023-1
Algebra lineal,1,Verile Summerell,vsummerell5g@edu.com,Clint Clemo,cclemo19@edu.com,3.1,2023-1
Algebra lineal,1,Verile Summerell,vsummerell5g@edu.com,Shelagh Sandry,ssandry1a@edu.com,3.1,2023-1
Algebra lineal,1,Verile Summerell,vsummerell5g@edu.com,Lamont Lemary,llemary1b@edu.com,3.1,2023-1
Innovacion y Emprendimiento,2,Nonna Nutton,nnutton24@edu.com,Ceil Mulholland,cmulholland1c@edu.com,4.9,2023-3
Innovacion y Emprendimiento,2,Nonna Nutton,nnutton24@edu.com,Claudetta Eard,ceard1d@edu.com,4.9,2023-3
Innovacion y Emprendimiento,2,Nonna Nutton,nnutton24@edu.com,Zebadiah Bartlam,zbartlam1e@edu.com,4.9,2023-3
Innovacion y Emprendimiento,2,Nonna Nutton,nnutton24@edu.com,Tom Huggin,thuggin1f@edu.com,4.9,2023-3
